500.0,-1,0.0,1.2333333333333334,0
1810.8108108108108,1,-0.18375000000000002,-0.9,0
3421.921921921922,-1,0.55125,0.7333333333333334,0
5285.558285558285,1,-0.55125,-1.0666666666666667,0
6723.058285558285,-1,0.55125,1.0666666666666667,0
8160.558285558284,1,-0.36750000000000005,-1.4,0
9374.843999843999,-1,0.18374999999999997,0.4,0
12374.843999843999,1,0.36749999999999994,-1.2333333333333334,0
13685.65481065481,-1,0.36749999999999994,1.2333333333333334,0
14996.46562146562,1,0.55125,-0.4,0
17996.46562146562,-1,-0.36750000000000005,0.5666666666666667,0
20261.17150381856,1,0.18374999999999997,-1.0666666666666667,0
21698.67150381856,-1,0.36749999999999994,1.4,0
22912.95721810428,1,0.55125,-0.5666666666666667,0
25177.66310045722,-1,0.18374999999999997,0.9,0
26788.774211568332,1,-0.36750000000000005,-0.7333333333333334,0
28652.410575204693,-1,0.18374999999999997,1.4,0
29866.69628949041,1,-0.36750000000000005,-0.5666666666666667,0
32131.402171843347,-1,0.36749999999999994,1.0666666666666667,0
33568.90217184335,1,-0.55125,-0.4,0
36568.90217184335,-1,-0.55125,1.2333333333333334,0
37879.712982654164,1,-0.18375000000000002,-0.5666666666666667,0
40144.4188650071,-1,0.0,0.9,0
41755.52997611822,1,-0.36750000000000005,-0.4,0
44755.52997611822,-1,-0.18375000000000002,0.7333333333333334,0
46619.166339754585,1,0.0,-0.9,0
48230.2774508657,-1,0.0,1.4,0
49444.56316515141,1,0.18374999999999997,-0.5666666666666667,0
51709.26904750436,-1,-0.36750000000000005,1.2333333333333334,0
53020.07985831517,1,0.36749999999999994,-1.4,0
54234.36557260089,-1,0.36749999999999994,0.7333333333333334,0
56098.001936237255,1,-0.36750000000000005,-1.0666666666666667,0
57535.501936237255,-1,0.18374999999999997,0.4,0
60535.501936237255,1,-0.55125,-0.5666666666666667,0
62800.20781859019,-1,0.36749999999999994,1.0666666666666667,0
64237.70781859019,1,0.0,-0.5666666666666667,0
66502.41370094314,-1,0.36749999999999994,0.9,0
68113.52481205425,1,0.55125,-1.2333333333333334,0
69424.33562286505,-1,-0.18375000000000002,1.0666666666666667,0
70861.83562286505,1,0.36749999999999994,-0.4,0
73861.83562286505,-1,0.36749999999999994,0.5666666666666667,0
76126.541505218,1,0.55125,-0.4,0
79126.541505218,-1,-0.36750000000000005,0.4,0
82126.541505218,1,0.36749999999999994,-0.5666666666666667,0
84391.24738757094,-1,-0.55125,1.4,0
85605.53310185665,1,0.36749999999999994,-0.7333333333333334,0
87469.169465493,-1,-0.55125,0.4,0
90469.169465493,1,0.36749999999999994,-0.4,0
93469.169465493,-1,0.55125,0.5666666666666667,0
95733.87534784595,1,0.18374999999999997,-1.0666666666666667,0
97171.37534784595,-1,-0.18375000000000002,1.0666666666666667,0
98608.87534784595,1,-0.18375000000000002,-1.4,0
99823.16106213166,-1,0.55125,0.7333333333333334,0
101686.79742576802,1,-0.55125,-0.9,0
103297.90853687913,-1,-0.36750000000000005,0.9,0
104909.01964799025,1,-0.18375000000000002,-0.4,0
107909.01964799025,-1,-0.18375000000000002,1.4,0
109123.30536227596,1,0.18374999999999997,-0.9,0
110734.41647338707,-1,0.55125,1.4,0
111948.70218767278,1,-0.18375000000000002,-1.2333333333333334,0
113259.51299848358,-1,0.0,0.7333333333333334,0
115123.14936211995,1,-0.36750000000000005,-0.9,0
116734.26047323106,-1,-0.55125,1.2333333333333334,0
118045.07128404187,1,-0.18375000000000002,-0.5666666666666667,0
120309.77716639481,-1,0.0,1.4,0
121524.06288068052,1,0.36749999999999994,-0.9,0
123135.17399179163,-1,0.18374999999999997,0.7333333333333334,0
124998.810355428,1,0.0,-0.4,0
127998.810355428,-1,-0.36750000000000005,1.4,0
129213.09606971372,1,-0.18375000000000002,-0.4,0
132213.0960697137,-1,0.0,1.0666666666666667,0
133650.5960697137,1,0.18374999999999997,-0.7333333333333334,0
135514.2324333501,-1,0.0,0.5666666666666667,0
137778.938315703,1,-0.55125,-0.7333333333333334,0
139642.5746793394,-1,-0.55125,0.7333333333333334,0
141506.21104297577,1,0.18374999999999997,-1.2333333333333334,0
142817.02185378657,-1,-0.55125,0.9,0
144428.1329648977,1,0.18374999999999997,-1.4,0
145642.4186791834,-1,0.0,1.0666666666666667,0
147079.9186791834,1,-0.36750000000000005,-1.2333333333333334,0
148390.7294899942,-1,-0.55125,0.5666666666666667,0
150655.43537234713,1,0.18374999999999997,-0.5666666666666667,0
152920.14125470008,-1,0.55125,1.4,0
154134.4269689858,1,0.0,-0.7333333333333334,0
155998.06333262217,-1,0.55125,1.0666666666666667,0
157435.56333262217,1,-0.18375000000000002,-0.9,0
159046.67444373327,-1,-0.36750000000000005,0.7333333333333334,0
160910.31080736965,1,0.55125,-0.9,0
162521.42191848077,-1,0.55125,0.9,0
164132.5330295919,1,-0.55125,-1.4,0
165346.8187438776,-1,-0.55125,1.0666666666666667,0
166784.3187438776,1,-0.18375000000000002,-0.7333333333333334,0
168647.955107514,-1,0.18374999999999997,1.2333333333333334,0
169958.7659183248,1,0.0,-0.4,0
172958.7659183248,-1,0.55125,1.2333333333333334,0
174269.5767291356,1,0.0,-1.2333333333333334,0
175580.3875399464,-1,-0.36750000000000005,1.0666666666666667,0
177017.8875399464,1,-0.18375000000000002,-1.2333333333333334,0
178628.69835075721,100,-0.18375000000000002,-1.2333333333333334,0
